12049	09	18	22	27	31	10	12	358,707,839	0	0	24	151,668	78,398,644	2012-04-30
12048	06	09	26	30	35	05	06	343,351,390	3	6,045,041	73	29,716	94,540,722	2012-04-28
12047	05	07	17	30	34	03	10	355,708,159	0	0	14	218,464	84,357,630	2012-04-25
12046	04	08	19	23	27	04	11	342,272,592	0	0	23	138,765	82,530,964	2012-04-23
12045	05	11	17	20	28	11	12	327,494,107	1	9,201,429	87	41,727	92,180,256	2012-04-21
12044	03	04	14	32	35	01	02	325,410,674	3	7,310,376	11	504,082	85,892,219	2012-04-18
12043	01	06	25	31	34	03	09	330,934,635	0	0	17	155,260	84,038,794	2012-04-16
12042	07	24	27	28	35	07	12	317,892,751	3	6,613,924	33	119,549	91,457,793	2012-04-14
12041	01	02	13	22	23	02	10	328,725,027	1	9,920,805	27	156,216	83,292,294	2012-04-11
12040	02	13	23	28	29	01	05	324,915,094	0	0	30	139,686	83,497,529	2012-04-09
12039	15	21	22	24	35	01	05	305,743,107	3	7,811,240	60	67,415	93,381,476	2012-04-07
12038	11	23	25	31	35	01	03	308,092,525	0	0	10	425,213	79,903,202	2012-04-04
12037	09	13	27	31	35	03	10	288,320,107	0	0	27	100,038	78,247,988	2012-04-02
12036	01	09	20	30	31	08	12	275,715,296	0	0	84	61,841	93,125,386	2012-03-31
12035	01	04	30	32	35	08	12	255,400,272	3	7,421,871	26	167,025	85,560,035	2012-03-28
12034	01	08	15	16	29	08	09	259,501,847	2	7,726,144	18	218,764	85,603,413	2012-03-26
12033	08	13	19	27	32	01	08	261,869,884	0	0	41	105,351	94,884,885	2012-03-24
12032	07	08	16	26	34	07	11	241,879,359	0	0	42	98,441	86,307,926	2012-03-21
12031	19	21	23	25	30	03	08	222,387,989	2	7,763,574	18	234,813	86,577,924	2012-03-19
12030	03	21	22	26	32	01	03	224,610,048	1	10,000,000	15	367,456	98,542,242	2012-03-17
12029	04	07	08	18	29	07	10	213,113,822	0	0	27	125,662	89,622,157	2012-03-14
12028	10	12	15	33	34	03	10	198,411,361	0	0	35	60,766	86,559,171	2012-03-12
12027	03	10	11	22	31	05	07	189,752,158	6	6,159,670	39	104,474	95,971,572	2012-03-10
12026	10	11	22	23	29	02	09	209,315,120	2	5,549,788	55	15,321	85,927,802	2012-03-07
12025	01	02	05	12	27	04	07	220,170,940	1	10,000,000	30	139,176	87,875,533	2012-03-05
12024	03	11	17	21	30	03	07	210,442,692	5	6,097,068	44	88,565	97,249,349	2012-03-03
12023	07	09	17	29	35	09	10	231,239,956	2	8,513,649	27	147,322	91,666,115	2012-02-29
12022	07	12	20	33	35	01	10	230,699,005	3	6,746,733	66	43,777	90,283,501	2012-02-27
12021	10	15	21	31	34	07	08	237,838,706	3	7,621,507	25	191,350	99,364,364	2012-02-25
12020	12	14	27	29	34	03	06	241,041,919	1	10,000,000	27	153,622	90,897,202	2012-02-22
12019	07	09	17	30	34	01	12	232,722,464	1	10,000,000	19	201,424	89,499,046	2012-02-20
12018	03	10	14	29	31	04	08	227,011,384	0	0	20	235,881	99,822,905	2012-02-18
12017	06	11	22	29	34	03	12	205,074,410	16	5,000,000	338	12,000	88,488,285	2012-02-15
12016	05	14	20	29	31	08	12	294,074,410	0	0	26	164,830	87,031,289	2012-02-13
12015	12	13	24	26	33	06	08	275,778,245	3	7,045,244	34	102,262	95,884,232	2012-02-11
12014	10	14	24	30	32	01	12	281,574,644	2	8,453,986	21	201,987	83,871,244	2012-02-08
12013	07	08	11	12	24	01	02	281,212,681	7	5,730,683	24	159,190	82,271,346	2012-02-06
12012	06	18	22	30	35	02	07	320,252,410	2	9,001,754	29	144,991	92,326,799	2012-02-04
12011	05	19	22	29	30	02	04	318,247,147	1	10,000,000	35	91,013	81,889,658	2012-02-01
12010	25	26	29	32	34	05	07	314,253,773	0	0	34	102,158	81,078,669	2012-01-30
12009	06	14	20	29	35	09	10	299,389,761	1	10,000,000	32	136,635	102,935,799	2012-01-21
12008	06	08	30	31	32	01	11	289,611,772	1	10,000,000	52	60,706	84,499,619	2012-01-18
12007	04	05	13	17	25	07	10	286,271,587	1	10,000,000	39	91,632	84,157,452	2012-01-16
12006	03	20	22	25	27	01	09	280,396,272	1	10,000,000	29	163,276	95,280,803	2012-01-14
12005	01	02	29	31	33	07	12	268,966,261	0	0	34	102,548	87,772,129	2012-01-11
12004	10	11	22	31	32	06	07	254,045,459	0	0	32	101,974	86,852,728	2012-01-09
12003	16	22	24	33	34	03	10	239,743,471	2	8,677,334	21	233,481	97,363,283	2012-01-07
12002	03	11	14	26	29	07	08	238,711,466	1	10,000,000	31	105,304	86,112,821	2012-01-04
12001	07	27	28	32	33	01	12	234,100,467	5	5,259,017	138	12,000	82,753,736	2012-01-02
